CCDC22	619.1097077156181
AADAT	618.8624290466655
ABHD5	618.4574346455192
CCNF	617.9456010631759
ADGRA3	617.65277537641
ABCA12	617.588449153912
AP4B1	616.6415627259227
AMOTL2	616.5173998390932
AIRIM	616.2119937696157
BMPR1A	614.9984305708491
BLCAP	614.5922090780745
CHMP1A	613.406680410258
CDC25B	612.1855335661434
C1orf54	609.9995944470626
ARFGAP1	608.5795809662752
CASP14	607.8994891776115
ARAP3	607.2719089271084
CBR1	607.2026520684452
ALDH8A1	605.7804621643849
CEP44	605.2311202987928
ADAMTS17	604.7359125691364
ATP8B1	604.6340391455691
CDC5L	604.4391268881662
CCZ1B	604.1459989417666
AP5S1	603.3917362933068
C1QC	603.1705484001352
CFAP52	603.1188898740787
BOD1	602.589943266416
AOAH	602.5365801635239
CD83	600.8105954330572
ACOXL	600.738766331494
CEBPE	600.2004874818502
ARHGEF1	599.7708279223008
CDYL2	597.9523768924578
C1orf52	596.696882165417
C7orf50	596.6290504519775
BLZF1	595.8237416503212
C1orf50	594.5337573204208
ANKIB1	593.9920918548809
ARL4AP1	593.3603207957608
CDC42EP1	593.2431405037504
ARMCX5	592.8583662740784
ATP6V1B1	592.5734596526263
ALDH1L1	592.1484027560739
CHAC1	591.7345299282501
ARTN	591.4082758975461
CACNG5	590.8108720199482
AQP9	590.6344817664177
CCDC115	590.5692317013583
BEX2	589.9524241427432
BCL2L12	588.1371513434483
BTG4	588.0382388021145
ACBD5	586.4230453993114
ARHGEF19	586.0690260487213
CCND3	585.7919646816039
CARMIL1	585.7157856170027
BAIAP3	585.2594491898717
CATSPER3	584.7507125103059
CACNG3	583.2878645312671
CACYBP	583.1546209338671
ARID3A	583.0839652649124
ADAM28	582.377074210792
CDA	582.0085035225919
AIM2	579.9237796514127
C1QL2	579.4774196795548
BTAF1	578.9202537961758
BLTP2	578.6039038145882
ATCAY	577.0350535254458
ARHGAP10	576.994482805303
AADAC	576.687230190542
ANKRD9	576.2656342948353
ARG1	576.2346940639272
AKT2	576.0326928212992
CAB39L	575.9426995831491
ACTR6	574.9022823526101
C19orf47	574.8280371740375
CA12	574.7552556603472
CD58	574.4220373774768
CAMK2B	574.4190845760291
APOC3	574.127133328855
AP3S2	573.6623859580087
BLOC1S6	573.4891906082288
CFAP20DC	573.4046069658467
CDH15	572.935436944111
ATAT1	572.9095078798981
CDK4	572.804364085627
CEACAM21	570.8132838772646
ACTR1B	570.8049510835392
CASP8AP2	570.4968476970205
BMAL2	570.4510190810757
BTNL8	570.2202917438715
BEST2	570.2131978323105
CCL1	569.988454061
CA14	569.8830765540977
C1orf115	569.1246034723905
CAD	568.7029893311158
CD200R1	568.2182580560053
ALG13	567.53890747044
BYSL	567.4803191467527
AAMDC	567.4386527533475
ADAMTS5	567.3804612636333
BMP3	566.3823900618365
CECR2	565.6560523834543
CEP164	565.4591660005298
BTN2A1	565.3254672020539
ANGEL1	565.1142717946436
CETP	564.4805083855434
AKT3	562.5403637311382
CCDC148	562.2363296940247
CAMLG	562.2219576279267
ABCD1	562.1082504229436
CALU	561.6397832199139
ATE1	561.146437247185
ANKRD29	560.9328859369054
BAG1	560.5011601402429
CASZ1	559.8963045135929
BCL2L2	558.5112781276976
ADAM7	558.354111301744
BRCA1	558.1583971888841
CAPZA1	557.948757823884
CDS1	557.6941447947902
CCDC181	557.3714650838853
AHNAK	557.308370055287
CFAP74	557.1259668106198
ANKRD16	556.963555747985
CDC42EP2	556.833430259353
ASNS	556.5760263187927
CAPN11	556.0177885177445
AQP10	555.3370589349665
ADGRV1	555.0815370896748
CA9	554.7452477952152
ABCC11	554.7059315242135
ACTRT1	554.3300055654034
ADAM15	554.1027937165851
ARHGAP9	554.1023212106958
ABCA6	553.8376143661244
CDKN2AIPNLP2	553.3841973411925
CDC45	553.0201952861993
CCNO	553.0068508306016
AKIRIN2	552.9908430681268
CCZ1	552.3655492058175
BIRC3	551.8222897649091
CFAP418	551.2522979079905
CDH12	550.9352792304481
ABHD6	550.6556710106845
ARID1A	549.3279759086257
CFHR4	549.2281761516323
BRMS1L	548.8570052236333
CCDC107	548.413910703325
C1orf198	548.2375225800564
ATP1A2	547.9107201594408
CAPN13	547.8847363949425
ATP9A	547.8322949987826
CD200	547.7878250032795
ALDH4A1	547.6294106380069
ADAMTS2	547.385838343637
CHMP4B	547.1215509987358
ADAMTS13	547.0372336058247
CCDC40	546.1075220688505
BRIX1	545.8503821004732
CEP170P1	545.4481403777424
CEBPZ	545.3928502464753
CD46	545.2827675619459
ARHGAP6	544.8067664368566
CDK18	544.069270586909
CCM2	543.9462976328823
CDK7	543.5791108875128
ABCC10	543.3712170402453
ACVR2A	543.2048251367171
CCDC112	541.9248222686554
ALKBH8	541.3524324123999
ATP6V1G3	541.2148809208356
